Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR8517325,2019-02-01 02:16:19,2019-02-01 02:14:41,7643922,1039573392,7643922,136,461,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517325,SRX5320845,Kp_R_Gent_+_060m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316620,SAMN10856603,simple,573,Klebsiella pneumoniae,Kp_R_Gent_+_060m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,5FF24D5DA561E4BE92A81A32A1955C0E,7556A4ACE628819DA6B7CCCF02D46385
SRR8517324,2019-02-01 02:15:19,2019-02-01 02:13:56,4406412,599272032,4406412,136,271,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517324,SRX5320846,Kp_R_Gent_+_060m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316621,SAMN10856604,simple,573,Klebsiella pneumoniae,Kp_R_Gent_+_060m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,1CCB0FE20BA587E6487C5FD08A7812B5,208D040C9BA0BF1BA8E5493B0BCF94E8
SRR8517327,2019-02-01 02:17:14,2019-02-01 02:15:24,9310547,1266234392,9310547,136,523,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517327,SRX5320843,Kp_R_Gent_-_000m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316618,SAMN10856605,simple,573,Klebsiella pneumoniae,Kp_R_Gent_-_000m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,6752995A6A9924324DB39949A9800B2A,3D9F53470EED7CB359B743BD55754B39
SRR8517326,2019-02-01 02:15:19,2019-02-01 02:13:41,3285997,446895592,3285997,136,210,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517326,SRX5320844,Kp_R_Gent_-_000m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316619,SAMN10856606,simple,573,Klebsiella pneumoniae,Kp_R_Gent_-_000m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,B5D0E1915A9560A5C38ECC44E73E5DFA,49867DD1FFD27F0E0CD9C3B3000604CD
SRR8517329,2019-02-01 02:16:19,2019-02-01 02:15:06,8994730,1223283280,8994730,136,504,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517329,SRX5320841,Kp_R_Gent_-_010m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316616,SAMN10856607,simple,573,Klebsiella pneumoniae,Kp_R_Gent_-_010m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,1491B105F6E5DDD0F2A8A69C0AC22DE4,58BF90CAFE8829526A4E356D8FCEF8FB
SRR8517328,2019-02-01 02:16:19,2019-02-01 02:14:27,7250830,986112880,7250830,136,417,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517328,SRX5320842,Kp_R_Gent_-_010m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316617,SAMN10856608,simple,573,Klebsiella pneumoniae,Kp_R_Gent_-_010m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,A2D32A70C5BFEC376726E9DCBA9619BF,E09B8E7E744071015782FF845CAD709A
SRR8517321,2019-02-01 02:16:19,2019-02-01 02:14:42,7261585,987575560,7261585,136,439,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517321,SRX5320849,Kp_R_Gent_-_030m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316624,SAMN10856609,simple,573,Klebsiella pneumoniae,Kp_R_Gent_-_030m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,FDCC2C546A1B4B8FEEA91DE5D42D8CC0,A11E24A4D91C5F98E30A8A5FBE612AA4
SRR8517539,2019-02-01 02:18:12,2019-02-01 02:16:41,7791004,1059576544,7791004,136,495,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517539,SRX5321055,Kp_R_Gent_-_030m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316830,SAMN10856610,simple,573,Klebsiella pneumoniae,Kp_R_Gent_-_030m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,37217E8F990F69F7931680B5BDCE0688,5AFD70D9025AEC773CC70D88D59382C4
SRR8517466,2019-02-01 02:17:15,2019-02-01 02:16:11,8403283,1142846488,8403283,136,517,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517466,SRX5321128,Kp_R_Mero_+_000m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316903,SAMN10856613,simple,573,Klebsiella pneumoniae,Kp_R_Mero_+_000m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,6A4B417E52394B2695EBAB8EB070E9D2,71405874A13F97AB7B9EFC52DCE21A74
SRR8517467,2019-02-01 02:16:21,2019-02-01 02:14:51,2983298,405728528,2983298,136,174,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517467,SRX5321127,Kp_R_Mero_+_000m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316902,SAMN10856614,simple,573,Klebsiella pneumoniae,Kp_R_Mero_+_000m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,A9ED7E2928720A691BB71A091F4E5A6F,A0CCA93E9D611A199BECED4EFB174706
SRR8517576,2019-02-01 02:18:12,2019-02-01 02:17:12,6932610,942834960,6932610,136,422,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517576,SRX5321018,Kp_R_Mero_+_060m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316793,SAMN10856619,simple,573,Klebsiella pneumoniae,Kp_R_Mero_+_060m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,5C9C09241DADBD002399CFE35FAFF2E0,A268F183931A9C69FB2BF072B006E604
SRR8517577,2019-02-01 02:18:12,2019-02-01 02:16:41,5165025,702443400,5165025,136,303,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517577,SRX5321017,Kp_R_Mero_+_060m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316792,SAMN10856620,simple,573,Klebsiella pneumoniae,Kp_R_Mero_+_060m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,AFB8749BCC25DAF2DD632B1A91366032,AF7FA7E676E630D46BD7F21BA2B533CB
SRR8517279,2019-02-01 02:18:12,2019-02-01 02:17:08,19177847,2742432121,19177847,143,482,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517279,SRX5320891,Kp_R_Mero_+_120m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316666,SAMN10856621,simple,573,Klebsiella pneumoniae,Kp_R_Mero_+_120m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,001594C9F9F64B5C6FD242B348056BD2,1F4675FD75C5E0603A25E97866F864D0
SRR8517278,2019-02-01 02:16:19,2019-02-01 02:14:36,7884033,1127416719,7884033,143,194,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517278,SRX5320892,Kp_R_Mero_+_120m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316668,SAMN10856622,simple,573,Klebsiella pneumoniae,Kp_R_Mero_+_120m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,67F9F3282DBEA10E1DCEA67FFFFEE78D,51BAA8C5F1DDFABF396DFD7FF9C6B79C
SRR8517277,2019-02-01 02:16:19,2019-02-01 02:14:14,5950113,809215368,5950113,136,355,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517277,SRX5320893,Kp_R_Mero_-_000m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316667,SAMN10856623,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_000m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,51C2D7D592A074EAACFF2CAD945BDD3B,552EE70BE22A6FDE977D1ECE606C661F
SRR8517558,2019-02-01 02:20:11,2019-02-01 02:17:36,10691341,1454022376,10691341,136,628,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517558,SRX5321036,Kp_R_Mero_-_000m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316811,SAMN10856624,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_000m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,BCFE5F0BA84310C9D4322D6E2FD778BB,2E731ADA9B0C13D44D6BE27F6333A44E
SRR8517275,2019-02-01 02:16:19,2019-02-01 02:14:09,5750611,782083096,5750611,136,345,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517275,SRX5320895,Kp_R_Mero_-_010m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316669,SAMN10856625,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_010m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,37692B9FA074CDA0CBE99F96272564DB,70BA35D43F6B754F062429F215898C25
SRR8517274,2019-02-01 02:16:19,2019-02-01 02:14:34,7245634,985406224,7245634,136,424,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517274,SRX5320896,Kp_R_Mero_-_010m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316671,SAMN10856626,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_010m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,18F74514717B856A420C042F9178B5BD,61AF5658FAE7E5AB01F28FF27A4E88AF
SRR8517273,2019-02-01 02:16:19,2019-02-01 02:15:02,9367839,1274026104,9367839,136,548,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517273,SRX5320897,Kp_R_Mero_-_030m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316672,SAMN10856627,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_030m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,455078970EBA4E7C6A0162B6A38BF6D2,FBAB1D0A64BA00BF166BFC23A6081CC6
SRR8517248,2019-02-01 02:16:19,2019-02-01 02:13:25,2511650,341584400,2511650,136,161,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517248,SRX5320922,Kp_R_Mero_-_030m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316697,SAMN10856628,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_030m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,6D4A88C93C31C844BAE07AB87256E3DB,97F808B3B41F4C55DA9B0E5B581B639E
SRR8517247,2019-02-01 02:16:19,2019-02-01 02:13:54,4556380,619667680,4556380,136,268,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517247,SRX5320923,Kp_R_Mero_-_060m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316698,SAMN10856629,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_060m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,32A3FB775CC1FC30891D2246D7D421E2,29341778708A1C798753C39001048C4E
SRR8517246,2019-02-01 02:16:19,2019-02-01 02:14:58,7364642,1001591312,7364642,136,422,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517246,SRX5320924,Kp_R_Mero_-_060m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316699,SAMN10856630,simple,573,Klebsiella pneumoniae,Kp_R_Mero_-_060m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,6098F239CB56C4EA262AB45321BC6123,7DA99D6A4A46CBBA5A74F57416BF8464
SRR8517188,2019-02-01 02:17:14,2019-02-01 02:16:00,13133414,1878078202,13133414,143,328,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517188,SRX5320982,Kp_S_Cip_-_000m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316757,SAMN10856641,simple,573,Klebsiella pneumoniae,Kp_S_Cip_-_000m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,CE1ABB7B30530936356D04D83E05EBA2,49E264FC7ED4903108968E157CE47E0B
SRR8517190,2019-02-01 02:17:14,2019-02-01 02:15:50,12073474,1726506782,12073474,143,305,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517190,SRX5320980,Kp_S_Cip_-_010m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316755,SAMN10856643,simple,573,Klebsiella pneumoniae,Kp_S_Cip_-_010m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,418F166CC09C504B0D30C7910F9D39A2,1B00FBD37FF599F7D4E4AD42105032C8
SRR8517189,2019-02-01 02:16:20,2019-02-01 02:15:14,9346290,1336519470,9346290,143,231,NC_016845.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517189,SRX5320981,Kp_S_Cip_-_010m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316756,SAMN10856644,simple,573,Klebsiella pneumoniae,Kp_S_Cip_-_010m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,85F905C5F3E63C99F061123CA8A914C3,0F97FC069F16E12FCE1AE938DCEDF7D7
SRR8517264,2019-02-01 02:16:19,2019-02-01 02:15:02,8115042,1103645712,8115042,136,492,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517264,SRX5320906,Kp_S_Gent_+_010m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316681,SAMN10856651,simple,573,Klebsiella pneumoniae,Kp_S_Gent_+_010m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,2B3E7D166AE58514EC78F65ADECD8C83,A449AC32E84AAD94D91441AE018E5A1E
SRR8517265,2019-02-01 02:18:12,2019-02-01 02:16:21,14093445,1916708520,14093445,136,822,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517265,SRX5320905,Kp_S_Gent_+_010m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316680,SAMN10856652,simple,573,Klebsiella pneumoniae,Kp_S_Gent_+_010m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,7E28FC5368524EA975E7B69FD7234F63,0F40DB6AD4CE54F56FF56DE10A025B11
SRR8517262,2019-02-01 02:16:19,2019-02-01 02:14:53,8361160,1137117760,8361160,136,507,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517262,SRX5320908,Kp_S_Gent_+_030m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316683,SAMN10856653,simple,573,Klebsiella pneumoniae,Kp_S_Gent_+_030m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,0881223ACC9C1843F74BFD89C32D3FB5,6D4B3B2A10A4E0BADBFB80D9D5BC5752
SRR8517263,2019-02-01 02:16:19,2019-02-01 02:13:54,4728513,643077768,4728513,136,313,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517263,SRX5320907,Kp_S_Gent_+_030m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316682,SAMN10856654,simple,573,Klebsiella pneumoniae,Kp_S_Gent_+_030m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,8D4E159BD1960D4CD1211B2233C17332,46401B5F0187D3CD48BFEA3F85650ECE
SRR8517260,2019-02-01 02:18:12,2019-02-01 02:16:20,14179123,1928360728,14179123,136,918,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517260,SRX5320910,Kp_S_Gent_+_060m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316685,SAMN10856655,simple,573,Klebsiella pneumoniae,Kp_S_Gent_+_060m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,612207B5AE8084114CC06E22F384FC0F,B6EA333C76D5FE3C1E58FB599C542F4F
SRR8517261,2019-02-01 02:18:12,2019-02-01 02:16:49,16283016,2214490176,16283016,136,1021,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517261,SRX5320909,Kp_S_Gent_+_060m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316684,SAMN10856656,simple,573,Klebsiella pneumoniae,Kp_S_Gent_+_060m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,DF89110EB6BE9C9CED8875958C48C2BA,F5FEA6B115E5407F079E9011BD7339C0
SRR8517258,2019-02-01 02:16:19,2019-02-01 02:14:20,5936712,807392832,5936712,136,345,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517258,SRX5320912,Kp_S_Gent_-_000m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316687,SAMN10856657,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_000m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,9133A9D8E1D8387595F3774F694D454D,D73161736AFFA3667EF018A275B28F64
SRR8517259,2019-02-01 02:16:19,2019-02-01 02:14:57,8284170,1126647120,8284170,136,477,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517259,SRX5320911,Kp_S_Gent_-_000m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316686,SAMN10856658,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_000m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,214A2FBCFD2830AE4A63A9F494CC6062,EE935748576BE4129ABE903AA5BB07D4
SRR8517256,2019-02-01 02:18:12,2019-02-01 02:16:33,14365225,1953670600,14365225,136,845,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517256,SRX5320914,Kp_S_Gent_-_010m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316689,SAMN10856659,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_010m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,3506DA96A74BE7A0843A98FF5D687A77,33D1AC4C0DF16F1BC196CDED5121BAEB
SRR8517257,2019-02-01 02:16:19,2019-02-01 02:14:35,5885378,800411408,5885378,136,342,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517257,SRX5320913,Kp_S_Gent_-_010m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316688,SAMN10856660,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_010m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,8669F709077C3EFDBD3E912222370308,6358E4D9E06C220AA73B5793F77FC2F7
SRR8517544,2019-02-01 02:17:15,2019-02-01 02:16:03,5438940,739695840,5438940,136,325,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517544,SRX5321050,Kp_S_Gent_-_030m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316825,SAMN10856661,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_030m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,192C2C3BE3C640994F3BC94E2953EA66,D64A3AB059D00E6040BEDF06F8F3C04F
SRR8517545,2019-02-01 02:18:12,2019-02-01 02:17:01,9079142,1234763312,9079142,136,545,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517545,SRX5321049,Kp_S_Gent_-_030m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316824,SAMN10856662,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_030m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,C8CEBAA82992A7275BEE8D5662A69CD6,59C2122E5FEBCE045C1F3F5A41E02B29
SRR8517542,2019-02-01 02:18:12,2019-02-01 02:17:14,8621855,1172572280,8621855,136,536,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517542,SRX5321052,Kp_S_Gent_-_060m_rep1,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316827,SAMN10856663,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_060m_rep1,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,4580A1F6B17A09A3DC97FDBAECFC64AB,9BE78119BCC2B20A5F0C405A0B4D2A50
SRR8517543,2019-02-01 02:20:11,2019-02-01 02:18:02,11939029,1623707944,11939029,136,732,NC_012731.fna,https://sra-download.ncbi.nlm.nih.gov/traces/sra76/SRR/008317/SRR8517543,SRX5321051,Kp_S_Gent_-_060m_rep2,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP183116,PRJNA518730,,518730,SRS4316826,SAMN10856664,simple,573,Klebsiella pneumoniae,Kp_S_Gent_-_060m_rep2,,,,,,,no,,,,,BROAD INSTITUTE OF MIT AND HARVARD,SRA842608,,public,E5850866C80DA97DED580D4C451F3583,7004C16A8F5B714AE26F81E1551CE318
